filename,worker,CT spam,manual spam,workerCosine,workerDisagreement,sounds,keywordsPerSound,wordsPerSound,charPerSound,wordsPerKeyword,charPerKeyword,charPerWord
4-9-264-f730379.csv,6331514,0,0,0.938,0.875,30,1.4,1.967,11.867,1.405,8.476,6.034
4-9-264-f730379.csv,6744840,0,0,0.867,0.851,30,1.0,1.1,6.8,1.1,6.8,6.182
4-9-264-f730379.csv,10319610,0,0,0.787,0.809,30,1.767,1.967,9.0,1.113,5.094,4.576
4-9-264-f730379.csv,29122434,0,0,0.909,0.856,30,2.067,2.167,14.267,1.048,6.903,6.585
4-9-264-f730379.csv,1966113,0,0,0.904,0.858,21,1.381,1.667,11.238,1.207,8.138,6.743
4-9-264-f730379.csv,31883685,0,0,0.596,0.758,3,1.0,1.333,7.667,1.333,7.667,5.75
4-9-264-f730379.csv,28420204,0,0,0.877,0.846,30,1.0,1.233,8.0,1.233,8.0,6.486
4-9-264-f730379.csv,29756799,0,0,0.901,0.867,9,1.0,1.444,9.222,1.444,9.222,6.385
4-9-264-f730379.csv,31848723,0,0,1.0,0.9,6,1.0,1.0,3.333,1.0,3.333,3.333
4-9-264-f730379.csv,6344072,0,0,0.8,0.793,15,1.0,1.333,7.333,1.333,7.333,5.5
4-9-264-f730379.csv,14528761,0,0,0.88,0.86,30,1.0,1.3,8.733,1.3,8.733,6.718
4-9-264-f730379.csv,24043308,0,0,0.888,0.857,30,1.367,1.6,11.567,1.171,8.463,7.229
4-9-264-f730379.csv,16779780,0,0,0.904,0.843,30,1.467,3.1,19.233,2.114,13.114,6.204
4-9-264-f730379.csv,11008671,0,0,0.839,0.83,21,1.619,1.81,10.619,1.118,6.559,5.868
4-9-264-f730379.csv,11178231,0,0,0.726,0.797,30,1.033,1.6,9.967,1.548,9.645,6.229
4-9-264-f730379.csv,18666417,0,0,0.775,0.78,30,2.867,3.333,18.167,1.163,6.337,5.45
4-9-264-f730379.csv,31579138,0,0,0.937,0.88,30,1.0,1.867,11.5,1.867,11.5,6.161
4-9-264-f730379.csv,19020597,0,0,0.898,0.844,30,2.067,3.267,22.233,1.581,10.758,6.806
4-9-264-f730379.csv,1919444,0,0,0.865,0.851,30,1.267,1.533,8.133,1.211,6.421,5.304
4-9-264-f730379.csv,18466403,0,0,0.869,0.86,30,1.0,1.733,12.267,1.733,12.267,7.077
4-9-264-f730379.csv,18793920,0,0,0.883,0.848,18,1.0,1.056,4.722,1.056,4.722,4.474
4-9-264-f730379.csv,21788954,0,0,0.726,0.782,30,1.667,2.333,12.933,1.4,7.76,5.543
4-9-264-f730379.csv,30901412,0,0,0.828,0.842,30,1.0,1.233,7.0,1.233,7.0,5.676
4-9-264-f730379.csv,22947672,0,0,0.964,0.89,30,1.0,2.733,15.433,2.733,15.433,5.646
4-9-264-f730379.csv,32411118,0,0,0.966,0.886,6,1.167,1.333,8.167,1.143,7.0,6.125
4-9-264-f730379.csv,30940715,0,0,0.749,0.821,30,1.0,1.2,6.667,1.2,6.667,5.556
4-9-264-f730379.csv,28703583,0,0,0.94,0.879,30,1.033,1.067,6.5,1.032,6.29,6.094
4-9-264-f730379.csv,31767535,0,0,0.796,0.802,30,1.933,2.167,15.0,1.121,7.759,6.923
4-9-264-f730379.csv,6352345,0,0,0.824,0.845,30,1.167,1.9,12.133,1.629,10.4,6.386
4-9-264-f730379.csv,18805669,0,0,0.808,0.829,12,1.083,1.083,5.75,1.0,5.308,5.308
4-9-264-f730379.csv,7074645,0,0,0.859,0.854,18,1.0,1.444,7.389,1.444,7.389,5.115
4-9-264-f730379.csv,31184650,0,0,0.855,0.845,30,1.367,1.767,10.567,1.293,7.732,5.981
4-9-264-f730379.csv,29107145,0,0,0.805,0.829,24,1.625,2.625,16.667,1.615,10.256,6.349
4-9-264-f730379.csv,29582088,0,0,0.795,0.834,30,1.0,1.333,8.2,1.333,8.2,6.15
